product_name,JAN_18_quantity,JAN_18_amount,FEB_18_quantity,FEB_18_amount,MAR_18_quantity,MAR_18_amount,APRIL_18_quantity,APRIL_18_amount,MAY_18_quantity,MAY_18_amount,JUNE_18_quantity,JUNE_18_amount,JULY_18_quantity,JULY_18_amount,AUG_18_quantity,AUG_18_amount,SEP_18_quantity,SEP_18_amount,OCT_18_quantity,OCT_18_amount,NOV_18_quantity,NOV_18_amount,DEC_18_quantity,DEC_18_amount,JAN_19_quantity,JAN_19_amount,FEB_19_quantity,FEB_19_amount,MAR_19_quantity,MAR_19_amount,APRIL_19_quantity,APRIL_19_amount,MAY_19_quantity,MAY_19_amount,JUNE_19_quantity,JUNE_19_amount,JULY_19_quantity,JULY_19_amount,AUG_19_quantity,AUG_19_amount,SEP_19_quantity,SEP_19_amount,OCT_19_quantity,OCT_19_amount,NOV_19_quantity,NOV_19_amount,DEC_19_quantity,DEC_19_amount,JAN_20_quantity,JAN_20_amount,FEB_20_quantity,FEB_20_amount,MAR_20_quantity,MAR_20_amount,APRIL_20_quantity,APRIL_20_amount,MAY_20_quantity,MAY_20_amount,JUNE_20_quantity,JUNE_20_amount,JULY_20_quantity,JULY_20_amount,AUG_20_quantity,AUG_20_amount,SEP_20_quantity,SEP_20_amount,OCT_20_quantity,OCT_20_amount,NOV_20_quantity,NOV_20_amount,DEC_20_quantity,DEC_20_amount,JAN_21_quantity,JAN_21_amount,FEB_21_quantity,FEB_21_amount,MAR_21_quantity,MAR_21_amount,APRIL_21_quantity,APRIL_21_amount,MAY_21_quantity,MAY_21_amount,JUNE_21_quantity,JUNE_21_amount,JULY_21_quantity,JULY_21_amount,AUG_21_quantity,AUG_21_amount,SEP_21_quantity,SEP_21_amount,OCT_21_quantity,OCT_21_amount,NOV_21_quantity,NOV_21_amount,DEC_21_quantity,DEC_21_amount,JAN_22_quantity,JAN_22_amount,FEB_22_quantity,FEB_22_amount,MAR_22_quantity,MAR_22_amount,APRIL_22_quantity,APRIL_22_amount,MAY_22_quantity,MAY_22_amount,JUNE_22_quantity,JUNE_22_amount,JULY_22_quantity,JULY_22_amount,AUG_22_quantity,AUG_22_amount,SEP_22_quantity,SEP_22_amount,OCT_22_quantity,OCT_22_amount,NOV_22_quantity,NOV_22_amount,DEC_22_quantity,DEC_22_amount,JAN_23_quantity,JAN_23_amount,FEB_23_quantity,FEB_23_amount,MAR_23_quantity,MAR_23_amount,APRIL_23_quantity,APRIL_23_amount,MAY_23_quantity,MAY_23_amount,JUNE_23_quantity,JUNE_23_amount,JULY_23_quantity,JULY_23_amount,AUG_23_quantity,AUG_23_amount,SEP_23_quantity,SEP_23_amount,OCT_23_quantity,OCT_23_amount,NOV_23_quantity,NOV_23_amount,DEC_23_quantity,DEC_23_amount,JAN_24_quantity,JAN_24_amount,FEB_24_quantity,FEB_24_amount,MAR_24_quantity,MAR_24_amount,APRIL_24_quantity,APRIL_24_amount,MAY_24_quantity,MAY_24_amount,JUNE_24_quantity,JUNE_24_amount,total_quantity,total_amount,category
P CHUTE 600ML,3.0,995.0,1.0,240.0,1.0,245.0,3.0,756.0,9.0,2160.0,1.0,245.0,3.0,680.0,0.0,0.0,3.0,685.0,4.5,1035.0,3.0,685.0,0.0,0.0,2.0,475.0,1.0,245.0,1.0,220.0,5.0,1215.0,5.0,1215.0,1.0,245.0,0.0,0.0,3.0,700.0,1.0,220.0,1.0,220.0,1.0,245.0,0.0,0.0,2.0,475.0,1.0,223.0,3.0,732.0,8.5,2133.5,7.5,1815.0,4.5,1134.0,0.0,0.0,5.0,1166.65,0.0,0.0,0.0,0.0,0.0,0.0,2.0,440.0,2.0,475.0,1.0,223.0,1.0,244.0,4.0,1004.0,6.5,1573.0,4.5,1134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220.0,3.0,995.0,16.0,3840.0,16.0,3920.0,5.0,1260.0,3.0,720.0,0.0,0.0,7.0,1586.69,0.0,0.0,9.5,2169.135,2.0,490.0,8.5,1940.81,0.0,0.0,2.0,475.0,1.0,225.0,1.0,220.0,2.0,484.0,10.0,2430.0,5.0,1225.0,0.0,0.0,5.0,1166.65,6.1,1342.0,5.0,1100.0,4.0,980.0,3.5,770.0,0.0,0.0,1.0,225.0,1.0,220.0,2.0,460.0,0.0,0.0,3.89,855.8,228.48999999999998,54818.23500000001,Oils
PALAV LEAF LOOSE,0.2,53.0,0.305,84.4,0.05,15.0,0.045,12.4,8.145,2280.6,0.26,76.0,0.03,10.2,0.45,137.0,0.12,33.6,3.63,1027.58,0.04,11.2,0.25,70.0,0.15,42.0,0.26,76.0,0.1,28.0,0.1,28.0,0.1,28.0,0.045,19.0,0.0,0.0,0.175,73.0,0.05,17.5,0.5,205.5,0.2,68.5,0.25,70.0,0.15,42.0,0.2,55.6,2.05,612.95,5.545,1522.44,2.6,725.4,1.545,425.7402,0.0,0.0,2.175,907.28,2.0,18.0,1.1,308.0,2.15,623.5,1.05,294.0,0.15,42.0,0.2,55.6,0.05,14.95,1.045,286.92,1.6,446.4,1.545,425.7402,0.0,0.0,0.45,136.998,11.0,99.0,0.1,28.0,0.15,43.5,0.05,14.0,0.2,53.0,15.305,4235.2,15.05,4515.0,2.045,563.52,2.145,600.6,0.45,137.0,4.03,1370.2,7.45,2268.078,6.62,1853.6,1.26,368.31,0.0,0.0,2.75,770.0,0.15,42.0,0.2,56.0,0.0,0.0,0.2,62.0,5.1,1428.0,4.045,1707.8799,0.0,0.0,2.175,907.2795,5.15,1802.5,4.5,1849.5,3.2,1096.0,3.9,940.875,0.1,34.5,0.18,55.4,0.1,28.0,0.55,210.0,10.1,3080.5,0.0,0.0,149.315,41629.440800000004,Spices
PALAV MIX 10RS,9.0,89.8,11.0,107.6,9.0,90.0,25.0,250.0,33.0,330.0,45.0,450.0,34.0,340.0,10.0,100.0,18.0,180.0,49.5,495.0,3.0,30.0,34.5,345.0,45.0,508.05,45.0,450.0,5.0,50.0,8.0,80.0,8.0,80.0,7.0,70.0,11.0,110.0,21.0,210.0,1.0,10.0,14.0,140.0,9.0,90.0,34.5,345.0,45.0,508.05,13.0,130.0,10.0,90.0,30.5,274.5,10.5,94.5,26.5,265.0,14.5,145.0,23.0,230.0,0.0,0.0,2.0,40.0,10.0,100.0,12.0,117.84,45.0,508.0,13.0,130.0,8.0,72.0,26.0,234.0,9.5,85.5,26.5,265.0,13.0,130.0,10.0,100.0,0.0,0.0,1.0,20.0,8.0,78.4,11.0,108.0,9.0,89.8,26.0,254.28,24.0,240.0,27.0,270.0,27.0,270.0,10.0,100.0,38.0,380.0,17.0,170.0,24.5,245.0,46.0,460.0,0.0,0.0,37.0,370.0,45.0,508.0,13.0,130.0,12.0,120.0,6.0,60.0,13.0,130.0,11.0,110.0,14.0,140.0,23.0,230.0,6.1,61.0,18.0,180.0,12.0,120.0,6.5,65.0,17.0,170.0,3.0,30.0,5.0,50.0,3.0,30.0,24.0,240.0,14.89,148.9,1389.49,14048.22,Spices
PATTA,0.7,274.0,1.31,477.65,1.06,394.15,0.41,162.2,8.63,3310.8995,1.29,503.6,0.775,310.0,1.125,472.5,1.49,657.0,4.565,2030.24,0.8,358.0,0.805,357.5,0.65,287.5015,1.29,503.6,0.3,135.0,0.78,358.6986,0.78,358.7,0.3,170.0,0.72,376.5,0.54,243.0,1.6,732.5,0.92,451.25,0.91,409.5,0.805,357.5,0.65,287.5015,1.87,809.5,3.06,1134.77,5.91,2332.15,3.28,1505.09,1.91,755.6151,4.22,2206.72,2.54,1143.0,2.0,263.0,1.51,586.83,2.64,968.88,2.185,830.02,0.65,287.5,1.87,809.5,1.06,393.09,1.41,556.4,2.28,1046.2236,1.91,755.6151,2.72,1422.33,1.125,472.5,11.0,1446.5,0.51,198.2,0.64,234.6,1.185,450.15,0.7,274.0,16.31,5946.95,16.06,5971.75,2.41,953.42,2.63,1008.9995,1.125,472.5,4.775,1910.0,8.125,3412.5,7.99,3523.1106,2.29,893.99,6.3,2819.25,3.305,1467.75,0.65,287.5,1.87,813.25,0.4,129.0,0.45,226.5,5.78,2658.0486,4.3,2436.681,3.72,1945.2624,2.54,1143.0,6.7,3067.327,4.92,2413.2108,3.91,1759.5,7.4,2836.568,3.35,1459.25,1.7,805.0,0.3,135.0,1.0,452.5,10.32,4434.4008,3.29,1061.025,225.31,91304.4186,Spices
PATTA 10RS,6.0,58.0,3.0,29.6,13.0,130.0,2.0,20.0,12.0,120.0,4.0,40.0,8.0,79.8,5.0,50.0,4.0,40.0,12.5,125.0,9.0,90.0,14.0,140.0,1.0,10.0,4.0,40.0,4.0,40.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,2.0,20.0,14.0,140.0,1.0,10.0,2.0,20.0,14.0,126.0,7.5,67.5,0.0,0.0,3.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,80.0,3.0,30.0,1.0,10.0,2.0,20.0,12.0,108.0,3.0,27.0,0.0,0.0,3.5,35.0,0.0,0.0,5.0,50.0,0.0,0.0,0.0,0.0,6.0,60.0,2.0,20.0,6.0,58.0,18.0,177.66,28.0,280.0,4.0,40.0,6.0,60.0,5.0,50.0,12.0,119.76,12.0,120.0,10.5,105.0,5.0,50.0,14.5,145.0,16.5,165.0,1.0,10.0,2.0,20.0,0.0,0.0,6.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,70.0,5.0,50.0,0.0,0.0,2.0,20.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,4.89,48.9,371.39,3670.2200000000003,Spices
PEARS SOAP 45RS,9.0,394.0,4.0,180.0,2.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,281.19,0.0,0.0,0.0,0.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,241.0,9.0,394.0,19.0,855.0,17.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,3414.19,Toiletries
PEARS SOAP S,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,24.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,3.0,72.0,3.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,1.0,24.0,1.0,24.0,2.0,48.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,5.0,120.0,8.0,192.0,0.0,0.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,133.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,39.5,1011.0,Toiletries
PEPPER 100GM,20.5,1544.0,13.5,987.0,13.0,948.0,19.5,1454.0,23.5,1752.63,13.5,963.0,18.5,1289.0,40.0,2793.5,19.0,1340.0,17.0,1272.45,17.0,1280.0,15.0,1136.0,32.0,2420.16,13.5,963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1136.0,32.0,2420.16,25.5,1889.04,14.0,1006.88,25.0,1839.0,0.0,0.0,21.0,1565.76,0.0,0.0,0.0,0.0,22.0,1302.84,18.5,1107.97,30.0,1950.0,19.5,1377.68,32.0,2420.0,25.5,1889.04,12.0,863.04,20.5,1507.98,0.0,0.0,21.0,1565.76,0.0,0.0,40.0,2793.6,31.0,1835.82,17.5,1048.0,28.0,1825.0,18.5,1307.0,20.5,1544.0,28.5,2083.64,28.0,2041.76,21.5,1603.04,17.5,1305.15,40.0,2793.5,22.5,1567.8,47.0,3282.48,25.5,1798.515,14.5,1034.29,22.5,1694.03,17.5,1325.28,32.0,2420.0,25.5,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.0,79175.795,Spices
PEPPER 50GM,6.0,238.0,5.05,188.0,11.0,438.0,9.0,357.0,22.0,872.08,7.0,282.0,12.0,467.0,5.0,190.0,11.0,425.0,16.5,701.91,18.0,685.0,11.0,491.0,9.0,389.97,7.0,282.0,9.0,417.0,6.0,288.0,6.0,288.0,1.0,48.0,5.0,237.0,4.0,192.0,10.0,466.0,7.0,333.0,5.0,240.0,11.0,491.0,9.0,389.97,9.0,393.03,12.0,465.84,14.5,560.72,8.5,399.5,10.5,416.535,8.5,402.9,6.0,288.0,5.0,150.0,8.0,242.32,16.0,480.0,9.0,301.5,9.0,390.0,9.0,393.03,10.0,388.2,10.0,386.7,7.5,352.5,10.5,416.535,7.0,331.8,5.0,190.0,14.0,420.0,7.0,212.0,14.0,415.0,8.0,268.0,6.0,238.0,20.05,746.46,26.0,1035.32,11.0,436.37,16.0,634.24,5.0,190.0,16.0,622.72,12.0,456.0,17.5,676.2,8.0,322.32,23.5,894.41,13.5,602.64,9.0,390.0,9.0,393.0,0.0,0.0,9.0,427.0,11.0,528.0,5.0,240.0,8.0,379.2,6.0,288.0,15.1,703.66,11.0,523.27,8.0,384.0,5.5,249.315,3.0,143.0,3.0,154.0,9.0,417.0,3.0,123.0,0.0,0.0,4.89,232.275,734.59,30090.440000000002,Spices
PEPPER LOOSE,2.3,1326.5,2.85,1805.0,2.28,1500.5,1.75,1108.75,8.75,5617.5,1.1,730.0,2.21,1384.7,6.1,4158.5,3.86,2513.3,4.85,3026.74,0.6,382.0,1.75,1040.5,0.85,579.9975,1.1,730.0,0.25,160.0,1.5,975.0,1.5,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,585.0,0.0,0.0,0.0,0.0,1.75,1040.5,0.85,579.9975,2.0,1361.0,4.28,2812.43,7.25,4586.13,4.0,2596.0,3.25,2059.1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,1927.32,0.85,580.0,2.0,1361.0,2.28,1498.21,2.75,1739.57,3.0,1947.0,3.25,2059.1025,0.0,0.0,6.1,4158.492,0.0,0.0,0.0,0.0,0.0,0.0,2.35,1352.0,2.3,1326.5,17.85,11304.94,17.28,11372.14,3.75,2375.89,2.75,1765.5,6.1,4158.5,6.21,3890.9376,13.1,8930.532,10.36,6745.4996,2.1,1393.64,6.1,3883.69,4.25,2526.92,0.85,580.0,2.0,1365.0,0.0,0.0,0.0,0.0,6.5,4225.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,4563.0,0.0,0.0,0.0,0.0,4.5,2745.0,1.0,840.0,0.5,380.0,0.25,160.0,0.0,0.0,0.0,0.0,0.0,0.0,207.26,134789.53119999997,Spices
PHENYLE,6.0,313.0,5.0,244.0,4.0,230.0,2.0,120.0,12.0,600.0,5.0,280.0,5.0,300.0,4.0,236.0,0.0,0.0,5.5,330.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,280.0,11.0,843.0,0.0,0.0,0.0,0.0,4.0,250.0,5.0,305.0,3.0,180.0,10.0,620.0,2.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,339.0,7.5,442.5,0.0,0.0,3.5,210.0,8.5,518.5,5.0,300.0,7.0,432.81,3.0,195.0,0.0,0.0,6.0,271.2,0.0,0.0,0.0,0.0,4.0,226.0,3.0,177.0,0.0,0.0,3.5,210.0,7.0,427.0,4.0,236.0,16.0,989.28,2.0,130.0,0.0,0.0,5.0,226.0,6.0,313.0,20.0,976.0,19.0,1092.5,4.0,240.0,6.0,300.0,4.0,236.0,9.0,540.0,11.0,649.0,0.0,0.0,6.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120.0,0.0,0.0,8.0,500.0,8.0,488.0,5.0,300.0,15.1,936.2,6.0,360.0,0.0,0.0,3.5,227.5,10.0,710.0,2.0,150.0,11.0,843.0,4.0,300.0,15.0,1125.0,0.0,0.0,354.1,21323.49,Toiletries
PICKELE 5KG,3.0,780.0,0.0,0.0,0.0,0.0,2.0,510.0,11.0,2860.0,1.0,250.0,1.0,270.0,1.0,285.0,2.0,700.0,0.0,0.0,0.0,0.0,2.0,710.0,0.0,0.0,1.0,250.0,0.0,0.0,3.0,930.0,3.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,370.0,2.0,710.0,0.0,0.0,1.0,318.0,0.0,0.0,7.5,1905.0,5.5,1699.5,3.5,892.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,500.0,3.0,765.0,0.0,0.0,0.0,0.0,1.0,318.0,0.0,0.0,3.0,762.0,4.5,1390.5,3.5,892.5,0.0,0.0,1.0,285.0,0.0,0.0,1.0,250.0,1.0,255.0,0.0,0.0,3.0,780.0,0.0,0.0,0.0,0.0,4.0,1020.0,5.0,1300.0,1.0,285.0,5.0,1350.0,8.0,2280.0,8.5,2975.0,2.0,500.0,0.0,0.0,4.5,1597.5,0.0,0.0,1.0,320.0,0.0,0.0,0.0,0.0,8.0,2480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1480.0,0.0,0.0,0.0,0.0,1.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.5,36475.5,Instant Food
PICKLE 45RS,3.0,155.0,8.0,340.0,8.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,225.0,2.0,160.0,0.0,0.0,0.0,0.0,7.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,1.0,80.0,3.0,155.0,23.0,977.5,23.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,4031.5,Instant Food
PIL ATTA 10KG,3.0,1140.0,5.0,1915.0,1.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,720.0,3.0,1080.0,0.0,0.0,3.0,1132.5,0.0,0.0,0.0,0.0,1.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3960.0,2.0,720.0,0.0,0.0,2.0,755.0,3.0,1140.0,20.0,7660.0,16.0,6080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,28198.5,Flour
PIL ATTA 1KG,8.0,440.0,3.0,165.0,4.0,220.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,324.0,6.5,351.0,0.0,0.0,2.5,137.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,110.0,0.0,0.0,3.0,165.0,0.0,0.0,0.0,0.0,4.0,216.0,2.0,108.0,0.0,0.0,2.5,137.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,0.0,0.0,2.0,110.0,8.0,440.0,18.0,990.0,19.0,1045.0,3.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,5234.0,Flour
PIL ATTA 5KG,4.0,1000.0,4.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,460.0,0.0,0.0,3.0,772.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,230.0,0.0,0.0,2.0,515.0,4.0,1000.0,19.0,4845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,9842.5,Flour
PITAMBARI 100G,2.0,83.0,2.0,85.0,2.0,110.0,0.0,0.0,10.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,174.0,4.5,270.0,3.0,129.0,1.0,40.0,0.0,0.0,0.0,0.0,4.0,216.0,0.0,0.0,0.0,0.0,1.0,42.0,5.0,213.0,3.0,142.0,1.0,45.0,3.0,124.0,1.0,40.0,1.0,40.0,0.0,0.0,1.0,42.0,4.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,362.1,5.0,236.65,2.0,54.0,3.0,81.0,0.0,0.0,3.0,76.5,0.0,0.0,1.0,42.0,2.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,298.2,0.0,0.0,11.0,297.0,2.0,54.0,0.0,0.0,2.0,51.0,2.0,83.0,17.0,722.5,17.0,935.0,0.0,0.0,4.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,551.0,0.0,0.0,8.5,365.5,3.5,140.0,0.0,0.0,1.0,42.0,0.0,0.0,3.0,142.0,0.0,0.0,5.0,210.0,8.0,340.8,5.0,236.65,6.1,274.5,7.0,289.31,4.0,160.0,6.5,292.5,4.0,207.0,5.0,281.0,4.0,216.0,2.0,97.0,14.0,784.0,4.89,244.5,238.98999999999998,10642.71,Others
PONNY SPL,19.0,1115.0,6.5,390.0,16.0,960.0,20.0,1450.0,22.0,1320.0,38.0,2330.0,87.0,5226.0,64.0,3964.0,135.5,8147.0,51.5,3167.25,102.88,6440.32,85.0,5380.0,86.5,5423.55,38.0,2330.0,0.0,0.0,27.0,1702.89,27.0,1703.0,11.0,715.0,59.5,3867.5,89.0,5807.0,55.8,3627.0,0.0,0.0,1.0,66.0,85.0,5380.0,91.5,5737.05,80.99,5241.67,17.0,1003.0,25.5,1823.25,29.5,1831.07,21.5,1558.75,63.0,4095.0,94.0,6133.5,50.0,2900.0,2.0,120.0,26.3,1525.4,0.0,0.0,91.5,5737.0,80.99,5241.67,15.0,885.0,21.0,1501.5,28.5,1768.995,21.5,1558.75,61.5,3997.5,67.5,4180.95,59.0,3422.0,1.0,60.0,24.3,1409.4,0.0,0.0,19.0,1115.0,21.5,1290.0,31.0,1860.0,22.0,1595.0,16.0,960.0,64.0,3964.0,91.0,5466.37,71.0,4397.74,142.0,8538.46,39.0,2391.48,108.38,6784.59,87.5,5537.88,91.5,5737.0,80.99,5241.35,26.0,1924.0,32.0,2024.0,32.0,2018.24,15.0,975.0,62.5,4062.5,91.0,5937.75,60.9,3958.5,0.0,0.0,4.0,264.0,17.5,1153.775,35.0,2510.0,5.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,28.89,2137.86,3394.92,214462.45999999996,Rice
